# SPDX-FileCopyrightText: 2026 Tom Haynes <loghyr@gmail.com>
# SPDX-License-Identifier: AGPL-3.0-or-later
codec,geom,file_size,run,write_ms,read_ms,verify,mode,layout,cpu,shard_size,simd_mode
codec,geometry,size_bytes,run,write_ms,read_ms,verify,mode,layout,arch,cpu,kernel,simd,simd
plain,1+0,4194304,3,4039,4078,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,4194304,3,4279,4405,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,4194304,3,777,628,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,4194304,3,724,658,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,4194304,3,771,17494,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,4194304,3,458,473,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,4194304,3,588,528,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,4194304,3,682,33991,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,4194304,4,3849,4083,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,4194304,4,4281,4136,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,4194304,4,763,463,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,4194304,4,667,637,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,4194304,4,711,17651,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,4194304,4,418,489,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,4194304,4,558,530,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,4194304,4,650,34150,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,4194304,5,3827,4038,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,4194304,5,4158,4083,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,4194304,5,835,610,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,4194304,5,658,485,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,4194304,5,659,17525,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,4194304,5,415,428,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,4194304,5,564,448,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,4194304,5,592,33998,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,16777216,1,15830,15934,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,16777216,1,16896,16453,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,16777216,1,2875,1921,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,16777216,1,2274,2004,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,16777216,1,2572,69540,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,16777216,1,1861,1481,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,16777216,1,1864,1755,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,16777216,1,2116,136231,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,16777216,2,16355,16396,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,16777216,2,17470,17448,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,16777216,2,2673,2075,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,16777216,2,2222,2189,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,16777216,2,2507,69619,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,16777216,2,1924,1631,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,16777216,2,1807,1761,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,16777216,2,2419,136265,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,16777216,3,15805,16152,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,16777216,3,17205,16759,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,16777216,3,3128,1939,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,16777216,3,2293,2087,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,16777216,3,2587,69750,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,16777216,3,2086,1482,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,16777216,3,1917,1798,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,16777216,3,2323,136761,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,16777216,4,15115,15934,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,16777216,4,17056,16817,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,16777216,4,2596,2018,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,16777216,4,2158,1994,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,16777216,4,2489,69522,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,16777216,4,2016,1596,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,16777216,4,1886,1619,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,16777216,4,2484,136027,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
plain,1+0,16777216,5,15794,16213,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
stripe,10+0,16777216,5,17084,16628,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,simd
rs,4+2,16777216,5,2754,2014,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,4+2,16777216,5,2145,2130,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,4+2,16777216,5,2484,69373,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
rs,8+2,16777216,5,1896,1567,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-sys,8+2,16777216,5,1855,1636,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
mojette-nonsys,8+2,16777216,5,2516,135897,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,65536,simd
codec,geometry,size_bytes,run,write_ms,read_ms,verify,mode,layout,arch,cpu,kernel,simd,scalar
plain,1+0,65536,1,81,147,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,65536,1,188,128,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,1,170,136,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,65536,1,65,100,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,65536,1,181,1227,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,65536,1,85,129,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,65536,1,162,129,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,65536,1,214,4427,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,65536,2,78,145,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,65536,2,208,193,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,2,150,106,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,65536,2,178,179,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,65536,2,173,1234,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,65536,2,81,103,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,65536,2,80,126,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,65536,2,211,4345,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,65536,3,76,126,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,65536,3,146,201,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,3,141,129,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,65536,3,156,176,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,65536,3,173,1176,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,65536,3,83,100,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,65536,3,169,149,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,65536,3,191,4371,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,65536,4,85,149,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,65536,4,214,215,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,4,170,124,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,65536,4,143,185,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,65536,4,193,1233,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,65536,4,96,159,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,65536,4,134,109,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,65536,4,225,4340,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,65536,5,80,150,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,65536,5,147,173,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,5,155,77,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,65536,5,124,181,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,65536,5,158,1181,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,65536,5,89,101,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,65536,5,170,174,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,65536,5,190,4440,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,262144,1,259,302,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,262144,1,366,326,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,1,133,114,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,262144,1,168,169,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,262144,1,165,1230,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,262144,1,77,82,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,262144,1,185,179,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,262144,1,198,4411,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,262144,2,260,331,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,262144,2,404,411,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,2,150,72,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,262144,2,153,145,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,262144,2,156,1238,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,262144,2,87,106,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,262144,2,130,180,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,262144,2,175,4342,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,262144,3,271,346,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,262144,3,438,443,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,3,164,111,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,262144,3,106,163,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,262144,3,162,1157,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,262144,3,105,120,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,262144,3,162,199,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,262144,3,184,4287,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,262144,4,268,268,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,262144,4,376,438,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,4,188,112,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,262144,4,126,166,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,262144,4,106,1283,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,262144,4,86,90,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,262144,4,146,173,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,262144,4,226,4388,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
plain,1+0,262144,5,273,275,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
stripe,10+0,262144,5,354,400,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,5,150,87,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,4+2,262144,5,165,89,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,4+2,262144,5,76,1146,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
rs,8+2,262144,5,88,101,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-sys,8+2,262144,5,159,178,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
mojette-nonsys,8+2,262144,5,222,4393,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),65536,scalar
